task,variant,step,loss_mean
SORT,QKV,107,0.73256
SORT,QKV,108,0.73007
SORT,QKV,109,0.73312
SORT,QKV,110,0.72863
SORT,QKV,111,0.73578
SORT,QKV,112,0.70897
SORT,QKV,113,0.72638
SORT,QKV,114,0.69913
SORT,QKV,115,0.69184
SORT,QKV,116,0.70694
SORT,QKV,117,0.69475
SORT,QKV,118,0.68733
SORT,QKV,119,0.69815
SORT,QKV,120,0.68998
SORT,QKV,121,0.67865
SORT,QKV,122,0.66080
SORT,QKV,123,0.67743
SORT,QKV,124,0.67857
SORT,QKV,125,0.66262
SORT,QKV,126,0.64132
SORT,QKV,127,0.67059
SORT,QKV,128,0.65820
SORT,QKV,129,0.65910
SORT,QKV,130,0.62431
SORT,QKV,131,0.64973
SORT,QKV,132,0.61620
SORT,QKV,133,0.63353
SORT,QKV,134,0.60814
SORT,QKV,135,0.60976
SORT,QKV,136,0.60423
SORT,QKV,137,0.60929
SORT,QKV,138,0.60198
SORT,QKV,139,0.60039
SORT,QKV,140,0.60154
SORT,QKV,141,0.59957
SORT,QKV,142,0.56883
SORT,QKV,143,0.57322
SORT,QKV,144,0.58809
SORT,QKV,145,0.57468
SORT,QKV,146,0.56388
SORT,QKV,147,0.57082
SORT,QKV,148,0.56364
SORT,QKV,149,0.57250
SORT,QKV,150,0.56500
SORT,QKV,151,0.55397
SORT,QKV,152,0.55108
SORT,QKV,153,0.57298
SORT,QKV,154,0.54274
SORT,QKV,155,0.54001
SORT,QKV,156,0.54136
SORT,QKV,157,0.54284
SORT,QKV,158,0.53113
SORT,QKV,159,0.53609
SORT,QKV,160,0.53056
SORT,QKV,161,0.52560
SORT,QKV,162,0.52019
SORT,QKV,163,0.51563
SORT,QKV,164,0.50397
SORT,QKV,165,0.51969
SORT,QKV,166,0.49243
SORT,QKV,167,0.51227
SORT,QKV,168,0.49459
SORT,QKV,169,0.49057
SORT,QKV,170,0.48493
SORT,QKV,171,0.47758
SORT,QKV,172,0.48351
SORT,QKV,173,0.46881
SORT,QKV,174,0.48480
SORT,QKV,175,0.48364
SORT,QKV,176,0.46440
SORT,QKV,177,0.47042
SORT,QKV,178,0.47240
SORT,QKV,179,0.46083
SORT,QKV,180,0.45437
SORT,QKV,181,0.46066
SORT,QKV,182,0.45406
SORT,QKV,183,0.44527
SORT,QKV,184,0.46197
SORT,QKV,185,0.44519
SORT,QKV,186,0.45346
SORT,QKV,187,0.45215
SORT,QKV,188,0.43113
SORT,QKV,189,0.44746
SORT,QKV,190,0.44173
SORT,QKV,191,0.43089
SORT,QKV,192,0.43043
SORT,QKV,193,0.42886
SORT,QKV,194,0.43713
SORT,QKV,195,0.42819
SORT,QKV,196,0.41879
SORT,QKV,197,0.41427
SORT,QKV,198,0.42339
SORT,QKV,199,0.41207
SORT,QKV,200,0.41490
SORT,QKV,201,0.40764
SORT,QKV,202,0.41159
SORT,QKV,203,0.40747
SORT,QKV,204,0.40047
SORT,QKV,205,0.40861
SORT,QKV,206,0.40572
SORT,QKV,207,0.39891
SORT,QKV,208,0.40791
SORT,QKV,209,0.38836
SORT,QKV,210,0.40602
SORT,QKV,211,0.40175
SORT,QKV,212,0.38605
SORT,QKV,213,0.40070
SORT,QKV,214,0.39557
SORT,QKV,215,0.39496
SORT,QKV,216,0.38530
SORT,QKV,217,0.39588
SORT,QKV,218,0.39987
SORT,QKV,219,0.38753
SORT,QKV,220,0.38133
SORT,QKV,221,0.38988
SORT,QKV,222,0.38675
SORT,QKV,223,0.38837
SORT,QKV,224,0.38269
SORT,QKV,225,0.37797
SORT,QKV,226,0.37814
SORT,QKV,227,0.37914
SORT,QKV,228,0.37927
SORT,QKV,229,0.37669
SORT,QKV,230,0.37373
SORT,QKV,231,0.36739
SORT,QKV,232,0.38094
SORT,QKV,233,0.36867
SORT,QKV,234,0.37046
SORT,QKV,235,0.36751
SORT,QKV,236,0.35795
SORT,QKV,237,0.37823
SORT,QKV,238,0.36696
SORT,QKV,239,0.36000
SORT,QKV,240,0.36106
SORT,QKV,241,0.37183
SORT,QKV,242,0.36744
SORT,QKV,243,0.35796
SORT,QKV,244,0.36382
SORT,QKV,245,0.36193
SORT,QKV,246,0.36031
SORT,QKV,247,0.36830
SORT,QKV,248,0.36786
SORT,QKV,249,0.35733
SORT,QKV,250,0.36055
SORT,QKV,251,0.35743
SORT,QKV,252,0.35003
SORT,QKV,253,0.35056
SORT,QKV,254,0.35581
SORT,QKV,255,0.35034
SORT,QKV,256,0.35191
SORT,QKV,257,0.35674
SORT,QKV,258,0.34832
SORT,QKV,259,0.34915
SORT,QKV,260,0.34866
SORT,QKV,261,0.34372
SORT,QKV,262,0.34844
SORT,QKV,263,0.34511
SORT,QKV,264,0.33467
SORT,QKV,265,0.34027
SORT,QKV,266,0.33976
SORT,QKV,267,0.34273
SORT,QKV,268,0.33604
SORT,QKV,269,0.34169
SORT,QKV,270,0.33823
SORT,QKV,271,0.33861
SORT,QKV,272,0.33945
SORT,QKV,273,0.33174
SORT,QKV,274,0.34005
SORT,QKV,275,0.33295
SORT,QKV,276,0.33258
SORT,QKV,277,0.34191
SORT,QKV,278,0.33478
SORT,QKV,279,0.33458
SORT,QKV,280,0.33502
SORT,QKV,281,0.33348
SORT,QKV,282,0.32125
SORT,QKV,283,0.33171
SORT,QKV,284,0.33075
SORT,QKV,285,0.33220
SORT,QKV,286,0.32004
SORT,QKV,287,0.32657
SORT,QKV,288,0.33626
SORT,QKV,289,0.33292
SORT,QKV,290,0.32490
SORT,QKV,291,0.32683
SORT,QKV,292,0.31924
SORT,QKV,293,0.32941
SORT,QKV,294,0.32101
SORT,QKV,295,0.31497
SORT,QKV,296,0.32627
SORT,QKV,297,0.31935
SORT,QKV,298,0.32037
SORT,QKV,299,0.32178
SORT,QKV,300,0.32507
SORT,QKV,301,0.32595
SORT,QKV,302,0.31977
SORT,QKV,303,0.32140
SORT,QKV,304,0.31673
SORT,QKV,305,0.32114
SORT,QKV,306,0.32224
SORT,QKV,307,0.31213
SORT,QKV,308,0.32078
SORT,QKV,309,0.31503
SORT,QKV,310,0.31561
SORT,QKV,311,0.31841
SORT,QKV,312,0.30731
SORT,QKV,313,0.31819
SORT,QKV,314,0.30920
SORT,QKV,315,0.31691
SORT,QKV,316,0.31151
SORT,QKV,317,0.31625
SORT,QKV,318,0.32101
SORT,QKV,319,0.31827
SORT,QKV,320,0.30387
SORT,QKV,321,0.31196
SORT,QKV,322,0.30987
SORT,QKV,323,0.31134
SORT,QKV,324,0.30636
SORT,QKV,325,0.30920
SORT,QKV,326,0.30919
SORT,QKV,327,0.30608
SORT,QKV,328,0.30868
SORT,QKV,329,0.30660
SORT,QKV,330,0.30435
SORT,QKV,331,0.29440
SORT,QKV,332,0.30764
SORT,QKV,333,0.30521
SORT,QKV,334,0.29684
SORT,QKV,335,0.30675
SORT,QKV,336,0.30082
SORT,QKV,337,0.30629
SORT,QKV,338,0.30851
SORT,QKV,339,0.29884
SORT,QKV,340,0.29514
SORT,QKV,341,0.29757
SORT,QKV,342,0.29212
SORT,QKV,343,0.29482
SORT,QKV,344,0.29892
SORT,QKV,345,0.29959
SORT,QKV,346,0.29456
SORT,QKV,347,0.29872
SORT,QKV,348,0.28762
SORT,QKV,349,0.29380
SORT,QKV,350,0.28764
SORT,QKV,351,0.29649
SORT,QKV,352,0.29213
SORT,QKV,353,0.28928
SORT,QKV,354,0.29104
SORT,QKV,355,0.28969
SORT,QKV,356,0.30095
SORT,QKV,357,0.29318
SORT,QKV,358,0.28663
SORT,QKV,359,0.28806
SORT,QKV,360,0.28626
SORT,QKV,361,0.29000
SORT,QKV,362,0.29058
SORT,QKV,363,0.28211
SORT,QKV,364,0.28386
SORT,QKV,365,0.28016
SORT,QKV,366,0.28682
SORT,QKV,367,0.27925
SORT,QKV,368,0.28407
SORT,QKV,369,0.28142
SORT,QKV,370,0.28764
SORT,QKV,371,0.28864
SORT,QKV,372,0.27644
SORT,QKV,373,0.27973
SORT,QKV,374,0.28377
SORT,QKV,375,0.28080
SORT,QKV,376,0.28470
SORT,QKV,377,0.28166
SORT,QKV,378,0.28511
SORT,QKV,379,0.27216
SORT,QKV,380,0.28070
SORT,QKV,381,0.27966
SORT,QKV,382,0.27598
SORT,QKV,383,0.27415
SORT,QKV,384,0.27599
SORT,QKV,385,0.27658
SORT,QKV,386,0.27736
SORT,QKV,387,0.27423
SORT,QKV,388,0.27094
SORT,QKV,389,0.27390
SORT,QKV,390,0.27234
SORT,QKV,391,0.27686
SORT,QKV,392,0.27505
SORT,QKV,393,0.28212
SORT,QKV,394,0.26883
SORT,QKV,395,0.27258
SORT,QKV,396,0.27176
SORT,QKV,397,0.28032
SORT,QKV,398,0.27711
SORT,QKV,399,0.27487
SORT,QKV,400,0.27362
SORT,QKV,401,0.27497
SORT,QKV,402,0.27203
SORT,QKV,403,0.27592
SORT,QKV,404,0.26848
SORT,QKV,405,0.26892
SORT,QKV,406,0.25682
SORT,QKV,407,0.27286
SORT,QKV,408,0.27119
SORT,QKV,409,0.26729
SORT,QKV,410,0.26884
SORT,QKV,411,0.27042
SORT,QKV,412,0.26789
SORT,QKV,413,0.26468
SORT,QKV,414,0.26659
SORT,QKV,415,0.26512
SORT,QKV,416,0.26370
SORT,QKV,417,0.26213
SORT,QKV,418,0.26238
SORT,QKV,419,0.26632
SORT,QKV,420,0.25807
SORT,QKV,421,0.26305
SORT,QKV,422,0.26179
SORT,QKV,423,0.26333
SORT,QKV,424,0.26430
SORT,QKV,425,0.25401
SORT,QKV,426,0.26034
SORT,QKV,427,0.26076
SORT,QKV,428,0.25957
SORT,QKV,429,0.26222
SORT,QKV,430,0.25989
SORT,QKV,431,0.25800
SORT,QKV,432,0.25587
SORT,QKV,433,0.25882
SORT,QKV,434,0.26723
SORT,QKV,435,0.26169
SORT,QKV,436,0.25846
SORT,QKV,437,0.25545
SORT,QKV,438,0.26264
SORT,QKV,439,0.25701
SORT,QKV,440,0.26059
SORT,QKV,441,0.25113
SORT,QKV,442,0.26531
SORT,QKV,443,0.25397
SORT,QKV,444,0.26190
SORT,QKV,445,0.25853
SORT,QKV,446,0.26668
SORT,QKV,447,0.25529
SORT,QKV,448,0.24877
SORT,QKV,449,0.25275
SORT,QKV,450,0.25312
SORT,QKV,451,0.25713
SORT,QKV,452,0.25515
SORT,QKV,453,0.25150
SORT,QKV,454,0.25769
SORT,QKV,455,0.25526
SORT,QKV,456,0.25563
SORT,QKV,457,0.25593
SORT,QKV,458,0.25238
SORT,QKV,459,0.25027
SORT,QKV,460,0.25303
SORT,QKV,461,0.25512
SORT,QKV,462,0.25421
SORT,QKV,463,0.25165
SORT,QKV,464,0.25001
SORT,QKV,465,0.24831
SORT,QKV,466,0.25662
SORT,QKV,467,0.24655
SORT,QKV,468,0.25351
SORT,QKV,469,0.25425
SORT,QKV,470,0.25507
SORT,QKV,471,0.25824
SORT,QKV,472,0.24514
SORT,QKV,473,0.25910
SORT,QKV,474,0.24859
SORT,QKV,475,0.25489
SORT,QKV,476,0.24311
SORT,QKV,477,0.25448
SORT,QKV,478,0.25777
SORT,QKV,479,0.25796
SORT,QKV,480,0.24538
SORT,QKV,481,0.25289
SORT,QKV,482,0.23820
SORT,QKV,483,0.25226
SORT,QKV,484,0.25010
SORT,QKV,485,0.25165
SORT,QKV,486,0.24797
SORT,QKV,487,0.24868
SORT,QKV,488,0.25223
SORT,QKV,489,0.24269
SORT,QKV,490,0.25092
SORT,QKV,491,0.25332
SORT,QKV,492,0.24278
SORT,QKV,493,0.24277
SORT,QKV,494,0.24312
SORT,QKV,495,0.24668
SORT,QKV,496,0.25321
SORT,QKV,497,0.24730
SORT,QKV,498,0.24902
SORT,QKV,499,0.24730
SORT,QKV,500,0.24722
SORT,QKV,501,0.24802
SORT,QKV,502,0.25010
SORT,QKV,503,0.25094
SORT,QKV,504,0.24665
SORT,QKV,505,0.23863
SORT,QKV,506,0.24731
SORT,QKV,507,0.24187
SORT,QKV,508,0.24435
SORT,QKV,509,0.23838
SORT,QKV,510,0.24189
SORT,QKV,511,0.24791
SORT,QKV,512,0.24149
SORT,QKV,513,0.23648
SORT,QKV,514,0.24417
SORT,QKV,515,0.24316
SORT,QKV,516,0.24436
SORT,QKV,517,0.24283
SORT,QKV,518,0.24206
SORT,QKV,519,0.23925
SORT,QKV,520,0.24048
SORT,QKV,521,0.24334
SORT,QKV,522,0.24176
SORT,QKV,523,0.23498
SORT,QKV,524,0.24045
SORT,QKV,525,0.24296
SORT,QKV,526,0.23953
SORT,QKV,527,0.23878
SORT,QKV,528,0.23900
SORT,QKV,529,0.23738
SORT,QKV,530,0.24632
SORT,QKV,531,0.23883
SORT,QKV,532,0.24330
SORT,QKV,533,0.24151
SORT,QKV,534,0.24183
SORT,QKV,535,0.24191
SORT,QKV,536,0.23401
SORT,QKV,537,0.23958
SORT,QKV,538,0.24105
SORT,QKV,539,0.24378
SORT,QKV,540,0.24078
SORT,QKV,541,0.23485
SORT,QKV,542,0.24290
SORT,QKV,543,0.24114
SORT,QKV,544,0.23459
SORT,QKV,545,0.23731
SORT,QKV,546,0.23521
SORT,QKV,547,0.23128
SORT,QKV,548,0.24209
SORT,QKV,549,0.23832
SORT,QKV,550,0.23763
SORT,QKV,551,0.24089
SORT,QKV,552,0.23779
SORT,QKV,553,0.24213
SORT,QKV,554,0.24362
SORT,QKV,555,0.23920
SORT,QKV,556,0.23463
SORT,QKV,557,0.23765
SORT,QKV,558,0.23967
SORT,QKV,559,0.23481
SORT,QKV,560,0.23353
SORT,QKV,561,0.23469
SORT,QKV,562,0.23862
SORT,QKV,563,0.23296
SORT,QKV,564,0.23124
SORT,QKV,565,0.23311
SORT,QKV,566,0.24398
SORT,QKV,567,0.23571
SORT,QKV,568,0.23733
SORT,QKV,569,0.24061
SORT,QKV,570,0.23768
SORT,QKV,571,0.23994
SORT,QKV,572,0.23758
SORT,QKV,573,0.23049
SORT,QKV,574,0.23632
SORT,QKV,575,0.24351
SORT,QKV,576,0.23297
SORT,QKV,577,0.23011
SORT,QKV,578,0.23690
SORT,QKV,579,0.24309
SORT,QKV,580,0.23741
SORT,QKV,581,0.23302
SORT,QKV,582,0.23210
SORT,QKV,583,0.23684
SORT,QKV,584,0.22707
SORT,QKV,585,0.23041
SORT,QKV,586,0.23741
SORT,QKV,587,0.23329
SORT,QKV,588,0.23300
SORT,QKV,589,0.23229
SORT,QKV,590,0.23188
SORT,QKV,591,0.23213
SORT,QKV,592,0.23325
SORT,QKV,593,0.23329
SORT,QKV,594,0.23410
SORT,QKV,595,0.23343
SORT,QKV,596,0.23776
SORT,QKV,597,0.23546
SORT,QKV,598,0.23286
SORT,QKV,599,0.23789
SORT,QKV,600,0.22784
SORT,QKV,601,0.23450
SORT,QKV,602,0.23733
SORT,QKV,603,0.23689
SORT,QKV,604,0.23555
SORT,QKV,605,0.23336
SORT,QKV,606,0.23443
SORT,QKV,607,0.23221
SORT,QKV,608,0.22734
SORT,QKV,609,0.22992
SORT,QKV,610,0.23627
SORT,QKV,611,0.23120
SORT,QKV,612,0.22664
SORT,QKV,613,0.23184
SORT,QKV,614,0.23097
SORT,QKV,615,0.23434
SORT,QKV,616,0.23644
SORT,QKV,617,0.22994
SORT,QKV,618,0.23377
SORT,QKV,619,0.22606
SORT,QKV,620,0.22447
SORT,QKV,621,0.22785
SORT,QKV,622,0.22818
SORT,QKV,623,0.23313
SORT,QKV,624,0.23005
SORT,QKV,625,0.22660
SORT,QKV,626,0.23239
SORT,QKV,627,0.23034
SORT,QKV,628,0.23513
SORT,QKV,629,0.23150
SORT,QKV,630,0.22472
SORT,QKV,631,0.24831
SORT,QKV,632,0.22528
SORT,QKV,633,0.22700
SORT,QKV,634,0.23012
SORT,QKV,635,0.23466
SORT,QKV,636,0.22890
SORT,QKV,637,0.23168
SORT,QKV,638,0.22579
SORT,QKV,639,0.22822
SORT,QKV,640,0.23691
SORT,QKV,641,0.23008
SORT,QKV,642,0.23359
SORT,QKV,643,0.23024
SORT,QKV,644,0.23065
SORT,QKV,645,0.23087
SORT,QKV,646,0.22673
SORT,QKV,647,0.23280
SORT,QKV,648,0.23168
SORT,QKV,649,0.22977
SORT,QKV,650,0.22414
SORT,QKV,651,0.23075
SORT,QKV,652,0.23191
SORT,QKV,653,0.22482
SORT,QKV,654,0.22912
SORT,QKV,655,0.23071
SORT,QKV,656,0.22611
SORT,QKV,657,0.22881
SORT,QKV,658,0.22342
SORT,QKV,659,0.22873
SORT,QKV,660,0.23189
SORT,QKV,661,0.23041
SORT,QKV,662,0.22803
SORT,QKV,663,0.23091
SORT,QKV,664,0.23010
SORT,QKV,665,0.22420
SORT,QKV,666,0.22447
SORT,QKV,667,0.22837
SORT,QKV,668,0.22865
SORT,QKV,669,0.23351
SORT,QKV,670,0.22198
SORT,QKV,671,0.22493
SORT,QKV,672,0.22635
SORT,QKV,673,0.22501
SORT,QKV,674,0.22944
SORT,QKV,675,0.22656
SORT,QKV,676,0.23236
SORT,QKV,677,0.22992
SORT,QKV,678,0.22589
SORT,QKV,679,0.22695
SORT,QKV,680,0.23030
SORT,QKV,681,0.23320
SORT,QKV,682,0.22816
SORT,QKV,683,0.22294
SORT,QKV,684,0.23195
SORT,QKV,685,0.22673
SORT,QKV,686,0.23025
SORT,QKV,687,0.23092
SORT,QKV,688,0.22776
SORT,QKV,689,0.23080
SORT,QKV,690,0.23253
SORT,QKV,691,0.23240
SORT,QKV,692,0.22695
SORT,QKV,693,0.22359
SORT,QKV,694,0.23201
SORT,QKV,695,0.23014
SORT,QKV,696,0.23039
SORT,QKV,697,0.23265
SORT,QKV,698,0.22470
SORT,QKV,699,0.22457
SORT,QKV,700,0.22615
SORT,QKV,701,0.23296
SORT,QKV,702,0.22543
SORT,QKV,703,0.22595
SORT,QKV,704,0.22706
SORT,QKV,705,0.23077
SORT,QKV,706,0.22531
SORT,QKV,707,0.22680
SORT,QKV,708,0.22998
SORT,QKV,709,0.22158
SORT,QKV,710,0.23214
SORT,QKV,711,0.22528
SORT,QKV,712,0.22294
SORT,QKV,713,0.22353
SORT,QKV,714,0.22775
SORT,QKV,715,0.22086
SORT,QKV,716,0.22423
SORT,QKV,717,0.22964
SORT,QKV,718,0.23291
SORT,QKV,719,0.22251
SORT,QKV,720,0.23087
SORT,QKV,721,0.22722
SORT,QKV,722,0.21965
SORT,QKV,723,0.22528
SORT,QKV,724,0.23042
SORT,QKV,725,0.22908
SORT,QKV,726,0.23219
SORT,QKV,727,0.22682
SORT,QKV,728,0.22812
SORT,QKV,729,0.21719
SORT,QKV,730,0.22648
SORT,QKV,731,0.22742
SORT,QKV,732,0.23013
SORT,QKV,733,0.22175
SORT,QKV,734,0.22272
SORT,QKV,735,0.23322
SORT,QKV,736,0.22702
SORT,QKV,737,0.23237
SORT,QKV,738,0.21866
SORT,QKV,739,0.22985
SORT,QKV,740,0.22424
SORT,QKV,741,0.22759
SORT,QKV,742,0.22447
SORT,QKV,743,0.22501
SORT,QKV,744,0.23108
SORT,QKV,745,0.22504
SORT,QKV,746,0.22629
SORT,QKV,747,0.22325
SORT,QKV,748,0.22653
SORT,QKV,749,0.23175
SORT,QKV,750,0.22721
SORT,QKV,751,0.22723
SORT,QKV,752,0.23109
SORT,QKV,753,0.23012
SORT,QKV,754,0.22438
SORT,QKV,755,0.22427
SORT,QKV,756,0.22220
SORT,QKV,757,0.22929
SORT,QKV,758,0.23469
SORT,QKV,759,0.21963
SORT,QKV,760,0.23022
SORT,QKV,761,0.22754
SORT,QKV,762,0.22704
SORT,QKV,763,0.22906
SORT,QKV,764,0.22962
SORT,QKV,765,0.22617
SORT,QKV,766,0.22535
SORT,QKV,767,0.22450
SORT,QKV,768,0.22217
SORT,QKV,769,0.22780
SORT,QKV,770,0.22981
SORT,QKV,771,0.22743
SORT,QKV,772,0.23016
SORT,QKV,773,0.23056
SORT,QKV,774,0.22522
SORT,QKV,775,0.23279
SORT,QKV,776,0.22387
SORT,QKV,777,0.23290
SORT,QKV,778,0.22537
SORT,QKV,779,0.23324
SORT,QKV,780,0.22392
SORT,QKV,781,0.22806
SORT,QKV,782,0.22698
SORT,QKV,783,0.22665
SORT,QKV,784,0.23142
SORT,QKV,785,0.22123
SORT,QKV,786,0.22372
SORT,QKV,787,0.22204
SORT,QKV,788,0.22339
SORT,QKV,789,0.21703
SORT,Q=K!=V,0,2.46171
SORT,Q=K!=V,1,2.45725
SORT,Q=K!=V,2,2.45580
SORT,Q=K!=V,3,2.44575
SORT,Q=K!=V,4,2.43825
SORT,Q=K!=V,5,2.42635
SORT,Q=K!=V,6,2.41008
SORT,Q=K!=V,7,2.39703
SORT,Q=K!=V,8,2.37255
SORT,Q=K!=V,9,2.34791
SORT,Q=K!=V,10,2.32383
SORT,Q=K!=V,11,2.30345
SORT,Q=K!=V,12,2.27020
SORT,Q=K!=V,13,2.24237
SORT,Q=K!=V,14,2.21458
SORT,Q=K!=V,15,2.18635
SORT,Q=K!=V,16,2.14838
SORT,Q=K!=V,17,2.11230
SORT,Q=K!=V,18,2.08147
SORT,Q=K!=V,19,2.03443
SORT,Q=K!=V,20,1.99798
SORT,Q=K!=V,21,1.94926
SORT,Q=K!=V,22,1.90378
SORT,Q=K!=V,23,1.86639
SORT,Q=K!=V,24,1.81592
SORT,Q=K!=V,25,1.77098
SORT,Q=K!=V,26,1.71288
SORT,Q=K!=V,27,1.66725
SORT,Q=K!=V,28,1.60431
SORT,Q=K!=V,29,1.56348
SORT,Q=K!=V,30,1.52340
SORT,Q=K!=V,31,1.47056
SORT,Q=K!=V,32,1.40196
SORT,Q=K!=V,33,1.36775
SORT,Q=K!=V,34,1.31079
SORT,Q=K!=V,35,1.26867
SORT,Q=K!=V,36,1.23485
SORT,Q=K!=V,37,1.20463
SORT,Q=K!=V,38,1.15343
SORT,Q=K!=V,39,1.12699
SORT,Q=K!=V,40,1.09747
SORT,Q=K!=V,41,1.06454
SORT,Q=K!=V,42,1.04228
SORT,Q=K!=V,43,1.01038
SORT,Q=K!=V,44,1.01060
SORT,Q=K!=V,45,0.98255
SORT,Q=K!=V,46,0.93137
SORT,Q=K!=V,47,0.94565
SORT,Q=K!=V,48,0.94244
SORT,Q=K!=V,49,0.92478
SORT,Q=K!=V,50,0.90983
SORT,Q=K!=V,51,0.89881
SORT,Q=K!=V,52,0.90110
SORT,Q=K!=V,53,0.87566
SORT,Q=K!=V,54,0.87790
SORT,Q=K!=V,55,0.86371
SORT,Q=K!=V,56,0.86056
SORT,Q=K!=V,57,0.86999
SORT,Q=K!=V,58,0.85019
SORT,Q=K!=V,59,0.89029
SORT,Q=K!=V,60,0.84514
SORT,Q=K!=V,61,0.84196
SORT,Q=K!=V,62,0.83739
SORT,Q=K!=V,63,0.85680
SORT,Q=K!=V,64,0.85684
SORT,Q=K!=V,65,0.81540
SORT,Q=K!=V,66,0.83809
SORT,Q=K!=V,67,0.82248
SORT,Q=K!=V,68,0.80677
SORT,Q=K!=V,69,0.82789
SORT,Q=K!=V,70,0.83762
SORT,Q=K!=V,71,0.83101
SORT,Q=K!=V,72,0.83986
SORT,Q=K!=V,73,0.83224
SORT,Q=K!=V,74,0.82002
SORT,Q=K!=V,75,0.83028
SORT,Q=K!=V,76,0.83837
SORT,Q=K!=V,77,0.80025
SORT,Q=K!=V,78,0.82867
SORT,Q=K!=V,79,0.80662
SORT,Q=K!=V,80,0.82827
SORT,Q=K!=V,81,0.79454
SORT,Q=K!=V,82,0.83778
SORT,Q=K!=V,83,0.79683
SORT,Q=K!=V,84,0.81242
SORT,Q=K!=V,85,0.81621
SORT,Q=K!=V,86,0.82186
SORT,Q=K!=V,87,0.80698
SORT,Q=K!=V,88,0.82352
SORT,Q=K!=V,89,0.77992
SORT,Q=K!=V,90,0.80494
SORT,Q=K!=V,91,0.80183
SORT,Q=K!=V,92,0.80525
SORT,Q=K!=V,93,0.80158
SORT,Q=K!=V,94,0.82170
SORT,Q=K!=V,95,0.78916
SORT,Q=K!=V,96,0.82125
SORT,Q=K!=V,97,0.77793
SORT,Q=K!=V,98,0.80811
SORT,Q=K!=V,99,0.77248
SORT,Q=K!=V,100,0.79804
SORT,Q=K!=V,101,0.79071
SORT,Q=K!=V,102,0.78797
SORT,Q=K!=V,103,0.77270
SORT,Q=K!=V,104,0.75244
SORT,Q=K!=V,105,0.75222
SORT,Q=K!=V,106,0.77900
SORT,Q=K!=V,107,0.76610
SORT,Q=K!=V,108,0.76683
SORT,Q=K!=V,109,0.76614
SORT,Q=K!=V,110,0.77252
SORT,Q=K!=V,111,0.77376
SORT,Q=K!=V,112,0.74299
SORT,Q=K!=V,113,0.76217
SORT,Q=K!=V,114,0.74282
SORT,Q=K!=V,115,0.73648
SORT,Q=K!=V,116,0.75247
SORT,Q=K!=V,117,0.73567
SORT,Q=K!=V,118,0.73637
SORT,Q=K!=V,119,0.73961
SORT,Q=K!=V,120,0.74229
SORT,Q=K!=V,121,0.72593
SORT,Q=K!=V,122,0.70883
SORT,Q=K!=V,123,0.72267
SORT,Q=K!=V,124,0.72891
SORT,Q=K!=V,125,0.70488
SORT,Q=K!=V,126,0.69551
SORT,Q=K!=V,127,0.71726
SORT,Q=K!=V,128,0.70273
SORT,Q=K!=V,129,0.70526
SORT,Q=K!=V,130,0.68311
SORT,Q=K!=V,131,0.69734
SORT,Q=K!=V,132,0.66354
SORT,Q=K!=V,133,0.68148
SORT,Q=K!=V,134,0.65893
SORT,Q=K!=V,135,0.66625
SORT,Q=K!=V,136,0.64712
SORT,Q=K!=V,137,0.65771
SORT,Q=K!=V,138,0.65477
SORT,Q=K!=V,139,0.65095
SORT,Q=K!=V,140,0.65895
SORT,Q=K!=V,141,0.64782
SORT,Q=K!=V,142,0.61211
SORT,Q=K!=V,143,0.62482
SORT,Q=K!=V,144,0.63897
SORT,Q=K!=V,145,0.61719
SORT,Q=K!=V,146,0.61124
SORT,Q=K!=V,147,0.62027
SORT,Q=K!=V,148,0.60869
SORT,Q=K!=V,149,0.61231
SORT,Q=K!=V,150,0.59706
SORT,Q=K!=V,151,0.59378
SORT,Q=K!=V,152,0.59150
SORT,Q=K!=V,153,0.60652
SORT,Q=K!=V,154,0.59068
SORT,Q=K!=V,155,0.57163
SORT,Q=K!=V,156,0.56690
SORT,Q=K!=V,157,0.56925
SORT,Q=K!=V,158,0.58610
SORT,Q=K!=V,159,0.59117
SORT,Q=K!=V,160,0.57848
SORT,Q=K!=V,161,0.57971
SORT,Q=K!=V,162,0.57468
SORT,Q=K!=V,163,0.55672
SORT,Q=K!=V,164,0.56290
SORT,Q=K!=V,165,0.56804
SORT,Q=K!=V,166,0.53690
SORT,Q=K!=V,167,0.56563
SORT,Q=K!=V,168,0.54732
SORT,Q=K!=V,169,0.52758
SORT,Q=K!=V,170,0.53114
SORT,Q=K!=V,171,0.51987
SORT,Q=K!=V,172,0.53130
SORT,Q=K!=V,173,0.51584
SORT,Q=K!=V,174,0.52625
SORT,Q=K!=V,175,0.52831
SORT,Q=K!=V,176,0.49011
SORT,Q=K!=V,177,0.53230
SORT,Q=K!=V,178,0.50272
SORT,Q=K!=V,179,0.50129
SORT,Q=K!=V,180,0.49597
SORT,Q=K!=V,181,0.49642
SORT,Q=K!=V,182,0.48990
SORT,Q=K!=V,183,0.48364
SORT,Q=K!=V,184,0.48671
SORT,Q=K!=V,185,0.48885
SORT,Q=K!=V,186,0.48924
SORT,Q=K!=V,187,0.47954
SORT,Q=K!=V,188,0.46965
SORT,Q=K!=V,189,0.47555
SORT,Q=K!=V,190,0.47651
SORT,Q=K!=V,191,0.46042
SORT,Q=K!=V,192,0.46281
SORT,Q=K!=V,193,0.46645
SORT,Q=K!=V,194,0.47218
SORT,Q=K!=V,195,0.46714
